mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring
234,30,11882,8010242,388,28,-112,,55.13993543,-7.17589129,3.22,29.21,224.1,75.49,2019-03-22T17:14:39.209Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,,55.1395521,-7.17654719,3.22,29.24,224.5,74.37,2019-03-22T17:14:41.215Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,,55.13917687,-7.1772194,3.22,29.42,228.1,70.86,2019-03-22T17:14:43.226Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,,55.13881367,-7.17788404,3.22,28.64,226.6,72.83,2019-03-22T17:14:45.260Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.13881367,-7.17788404,3.22,28.64,226.6,72.83,2019-03-22T17:14:45.707Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.13843487,-7.17850176,3.22,28.45,224.4,74.85,2019-03-22T17:14:47.242Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.1380758,-7.1791395,4.29,28.35,224.6,74.32,2019-03-22T17:14:49.219Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.13770315,-7.17975311,3.22,28.27,222.4,73.96,2019-03-22T17:14:51.219Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.13730375,-7.18031816,3.22,29.09,217.6,72.62,2019-03-22T17:14:53.203Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.13689605,-7.18085471,3.22,29.04,217,70.93,2019-03-22T17:14:55.242Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.13647037,-7.18140127,3.22,29.42,216.8,70.27,2019-03-22T17:14:57.175Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.13603573,-7.18197529,3.22,29.32,217.5,67.92,2019-03-22T17:14:59.215Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.13563228,-7.18253546,3.22,28.64,218.2,67.53,2019-03-22T17:15:01.218Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.13523903,-7.18309543,3.22,28.23,218.8,67.56,2019-03-22T17:15:03.224Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.13484638,-7.18363787,3.22,28.16,218.1,67.73,2019-03-22T17:15:05.216Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.13445727,-7.18419011,3.22,28.04,219,67.58,2019-03-22T17:15:07.173Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.13408203,-7.18475772,3.22,28.11,221,68.38,2019-03-22T17:15:09.199Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.13370147,-7.18534335,3.22,28.37,221.8,68.29,2019-03-22T17:15:11.211Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.13332297,-7.18595163,3.22,28.36,223.4,68.52,2019-03-22T17:15:13.222Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.13296394,-7.18657217,3.22,28.33,226.3,68.3,2019-03-22T17:15:15.212Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.12778076,-7.19253569,12.86,27.76,198.5,64.47,2019-03-22T17:15:42.196Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.1273147,-7.192668,10.72,27.97,198.3,51.19,2019-03-22T17:15:43.164Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.12638354,-7.19341423,5.36,28.01,201.3,58.48,2019-03-22T17:15:47.169Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.12593241,-7.19379675,4.29,28.51,204.6,61.07,2019-03-22T17:15:49.171Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.12547823,-7.1941879,4.29,27.49,206.9,60.72,2019-03-22T17:15:51.188Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.12505921,-7.19462622,3.22,27.69,210.8,62.52,2019-03-22T17:15:53.172Z,LTE,FALSE
234,30,11881,7534336,340,33,-107,,55.12464365,-7.19511661,3.22,27.17,214.7,61.33,2019-03-22T17:15:55.161Z,LTE,FALSE
234,30,11881,7534336,340,33,-107,,55.12425358,-7.19565371,3.22,27.4,218.5,60.74,2019-03-22T17:15:57.189Z,LTE,FALSE
234,30,11881,7534336,340,33,-107,,55.12387389,-7.19619882,3.22,27.27,220.8,60.48,2019-03-22T17:15:59.176Z,LTE,FALSE
234,30,11881,7534336,340,33,-107,,55.12350854,-7.19678698,3.22,27.3,223,60.47,2019-03-22T17:16:01.161Z,LTE,FALSE
234,30,11881,7534336,340,33,-107,,55.12316253,-7.1973948,4.29,27.55,224.8,60.51,2019-03-22T17:16:03.211Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.12316253,-7.1973948,4.29,27.55,224.8,60.51,2019-03-22T17:16:03.983Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.12280841,-7.19800689,3.22,27.71,225.6,59.29,2019-03-22T17:16:05.186Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.12246012,-7.19864841,3.22,27.95,226.5,60.51,2019-03-22T17:16:07.155Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.12176961,-7.19991033,3.22,27.6,225.6,64.2,2019-03-22T17:16:11.162Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.12141767,-7.20051723,3.22,27.63,225.4,63.43,2019-03-22T17:16:13.185Z,LTE,FALSE
234,30,11882,4021504,260,33,-107,,55.11933855,-7.20374467,3.22,28.72,216.8,61.92,2019-03-22T17:16:24.171Z,LTE,FALSE
234,30,11882,4021504,260,33,-107,,55.11870386,-7.2045048,3.22,28.68,214.1,61.68,2019-03-22T17:16:27.184Z,LTE,FALSE
234,30,11882,4021504,260,33,-107,,55.11826081,-7.20500042,4.29,28.7,212.2,60.29,2019-03-22T17:16:29.190Z,LTE,FALSE
234,30,11882,4021504,260,33,-107,,55.11782009,-7.20545577,4.29,28.6,209.7,62,2019-03-22T17:16:31.224Z,LTE,FALSE
234,30,11882,4021504,260,33,-107,,55.11737969,-7.20586054,6.43,28.19,208.2,62.5,2019-03-22T17:16:33.218Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.11691659,-7.20626569,6.43,28.45,206.3,60.81,2019-03-22T17:16:35.180Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.11645254,-7.20663666,9.65,28.37,205.4,60.43,2019-03-22T17:16:37.223Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.11597366,-7.20704438,11.79,28.82,205.9,58.83,2019-03-22T17:16:39.269Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.11550212,-7.20750943,15.01,29.57,208.1,59.26,2019-03-22T17:16:41.217Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.11503403,-7.2078261,13.94,28.04,205.1,62.05,2019-03-22T17:16:43.220Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.11503403,-7.2078261,13.94,28.04,205.1,62.05,2019-03-22T17:16:44.016Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.10547528,-7.21594452,15.01,24.23,209.1,62.34,2019-03-22T17:17:29.116Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.10481519,-7.21671568,4.29,24.62,212.3,64.17,2019-03-22T17:17:32.224Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.1044535,-7.21713692,3.22,24.41,215.4,62.94,2019-03-22T17:17:34.237Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.10411241,-7.21764406,3.22,24.7,221.4,63.22,2019-03-22T17:17:36.214Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.10380173,-7.21819134,3.22,24.3,226.3,63.41,2019-03-22T17:17:38.164Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.10351625,-7.21873775,3.22,23.5,228.2,62.88,2019-03-22T17:17:40.195Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.10324173,-7.21928166,3.22,22.76,228.7,62.21,2019-03-22T17:17:42.222Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.10271726,-7.2203193,3.22,21.56,228.7,62.26,2019-03-22T17:17:46.167Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.10117243,-7.22334087,3.22,21.83,226.4,66.45,2019-03-22T17:17:58.181Z,LTE,FALSE
234,30,11881,7534336,340,26,-114,,55.09981162,-7.22565265,3.22,20.83,222.4,66.58,2019-03-22T17:18:08.174Z,LTE,FALSE
234,30,11882,6932994,322,29,-111,,55.09981162,-7.22565265,3.22,20.83,222.4,66.58,2019-03-22T17:18:17.726Z,LTE,FALSE
234,30,11882,6932994,322,29,-111,,55.09829661,-7.22797222,5.36,21.17,221.5,66.02,2019-03-22T17:18:19.872Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.09829661,-7.22797222,5.36,21.17,221.5,66.02,2019-03-22T17:18:27.713Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.09676888,-7.23004586,3.22,18.35,218.8,61.38,2019-03-22T17:18:30.193Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.09578241,-7.23141402,3.22,17.27,219.2,68.73,2019-03-22T17:18:38.170Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.09447666,-7.23316167,3.22,19.04,219,76.55,2019-03-22T17:18:48.182Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.09395981,-7.23389184,3.22,18.43,218.6,76.71,2019-03-22T17:18:52.173Z,LTE,FALSE
234,30,11881,7534336,340,29,-111,,55.09357531,-7.23441397,3.22,18.16,218.9,76.48,2019-03-22T17:18:55.216Z,LTE,FALSE
234,30,11882,4021504,260,36,-104,,55.09357531,-7.23441397,3.22,18.16,218.9,76.48,2019-03-22T17:18:57.732Z,LTE,FALSE
234,30,11882,4021504,260,36,-104,,55.09319231,-7.23495437,3.22,18.37,218.6,76.35,2019-03-22T17:18:58.221Z,LTE,FALSE
234,30,11882,4021504,260,36,-104,,55.09279981,-7.23549148,3.22,18.38,218.5,76.35,2019-03-22T17:19:01.208Z,LTE,FALSE
234,30,11882,4021504,260,36,-104,,55.09240758,-7.23604394,3.22,18.82,218.4,76.22,2019-03-22T17:19:04.235Z,LTE,FALSE
234,30,11882,4021504,260,36,-104,,55.09200136,-7.23659704,3.22,19.37,218.4,77.03,2019-03-22T17:19:07.225Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.09158009,-7.23716552,3.22,19.84,218.5,76.42,2019-03-22T17:19:10.177Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.09031515,-7.23895866,17.15,20.4,219.9,68.01,2019-03-22T17:19:19.939Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.08981381,-7.23983146,9.65,19.1,222.4,72,2019-03-22T17:19:23.211Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.08942209,-7.24040115,4.29,17.99,225.4,68.19,2019-03-22T17:19:26.203Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.08909523,-7.24094919,3.22,17.72,226.2,71.61,2019-03-22T17:19:29.212Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.08898554,-7.24114242,3.22,17.87,226.1,73.36,2019-03-22T17:19:39.787Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.08782849,-7.24321439,3.22,18.93,225.5,73.95,2019-03-22T17:19:40.165Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.0874825,-7.24385838,3.22,18.9,226.7,74.22,2019-03-22T17:19:43.207Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.08714234,-7.2445124,4.29,19.2,227.1,74.25,2019-03-22T17:19:46.232Z,LTE,FALSE
234,30,11881,7534336,340,34,-106,,55.08676157,-7.24512703,5.36,19.27,225.8,73.71,2019-03-22T17:19:49.231Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.08641012,-7.24581343,4.29,19.13,225.5,75.68,2019-03-22T17:19:52.172Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.08605672,-7.24645254,4.29,18.85,226.4,78.19,2019-03-22T17:19:55.229Z,LTE,FALSE
234,30,11881,7534336,340,30,-110,,55.08569995,-7.24706774,3.22,18.59,225.5,76.52,2019-03-22T17:19:58.218Z,LTE,FALSE
234,30,11881,7534336,340,36,-104,,55.08536012,-7.24766092,3.22,18.25,226,77.1,2019-03-22T17:20:01.180Z,LTE,FALSE
234,30,11881,7534336,340,36,-104,,55.08502522,-7.24825437,3.22,17.37,225.8,77.4,2019-03-22T17:20:04.220Z,LTE,FALSE
234,30,11881,7534336,340,36,-104,,55.08472539,-7.24882607,3.22,16.2,225.8,77.2,2019-03-22T17:20:07.222Z,LTE,FALSE
234,30,11881,7534336,340,38,-102,,55.08441325,-7.24938715,3.22,17.04,225.7,77.98,2019-03-22T17:20:10.185Z,LTE,FALSE
234,30,11881,7534336,340,38,-102,,55.08239864,-7.2545114,18.22,17.55,243.7,68.07,2019-03-22T17:20:33.339Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,,55.08213124,-7.25532985,5.36,18.27,246.2,64.62,2019-03-22T17:20:36.212Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,,55.08184001,-7.25630373,3.22,17.77,244.4,69.03,2019-03-22T17:20:40.171Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,,55.08162177,-7.25701841,3.22,16.9,240.7,69.75,2019-03-22T17:20:43.207Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,,55.08136942,-7.2577095,3.22,16.96,234.8,70.74,2019-03-22T17:20:46.236Z,LTE,FALSE
234,30,11882,8010242,388,25,-115,,55.08136942,-7.2577095,3.22,16.96,234.8,70.74,2019-03-22T17:20:46.253Z,LTE,FALSE
234,30,11882,8010242,388,25,-115,,55.08106599,-7.25834319,4.29,17.67,227.8,70.74,2019-03-22T17:20:49.220Z,LTE,FALSE
234,30,11882,8010242,388,25,-115,,55.08070261,-7.25894591,4.29,18.51,221,70.44,2019-03-22T17:20:52.187Z,LTE,FALSE
234,30,11882,8010242,388,25,-115,,55.08029168,-7.25943909,3.22,19.12,214.7,75.38,2019-03-22T17:20:55.228Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.08029168,-7.25943909,3.22,19.12,214.7,75.38,2019-03-22T17:20:56.204Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.0798591,-7.25994791,3.22,19.31,215.3,75.84,2019-03-22T17:20:58.206Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.07945567,-7.26044032,3.22,18.13,214.8,74.14,2019-03-22T17:21:01.212Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.07907499,-7.26090471,3.22,17.38,214.9,73.91,2019-03-22T17:21:04.242Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.07868646,-7.26137074,3.22,17.47,216.2,72.23,2019-03-22T17:21:07.180Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.07830653,-7.26182937,3.22,17.07,214.6,72.88,2019-03-22T17:21:10.209Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.07792477,-7.26227071,3.22,17.04,214.6,74.51,2019-03-22T17:21:13.240Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.0775421,-7.26270551,5.36,16.86,212.8,74.18,2019-03-22T17:21:16.212Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.0775421,-7.26270551,5.36,16.86,212.8,74.18,2019-03-22T17:21:16.227Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.07711786,-7.26307809,4.29,17.77,205.6,72.79,2019-03-22T17:21:19.236Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.07668403,-7.26343205,3.22,17.58,204.2,72.13,2019-03-22T17:21:22.219Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.07626886,-7.26380687,3.22,17.05,206.6,70.3,2019-03-22T17:21:25.216Z,LTE,FALSE
234,30,11882,4021504,260,22,-118,,55.07586812,-7.26419276,3.22,17.09,209.5,69.5,2019-03-22T17:21:28.188Z,LTE,FALSE
234,30,11882,4021504,260,22,-118,,55.07546963,-7.26459054,3.22,17.56,210.1,69.68,2019-03-22T17:21:31.231Z,LTE,FALSE
234,30,11882,4021504,260,22,-118,,55.0750572,-7.26498989,3.22,17.15,209.6,69.65,2019-03-22T17:21:34.236Z,LTE,FALSE
234,30,11881,7534336,340,19,-121,,55.0750572,-7.26498989,3.22,17.15,209.6,69.65,2019-03-22T17:21:36.235Z,LTE,FALSE
234,30,11881,7534336,340,19,-121,,55.07467268,-7.26539686,4.29,16.9,211.2,69.16,2019-03-22T17:21:37.226Z,LTE,FALSE
234,30,11881,7534336,340,19,-121,,55.07429294,-7.265801,4.29,16.7,210.3,69.27,2019-03-22T17:21:40.235Z,LTE,FALSE
234,30,11881,7534336,340,19,-121,,55.07391691,-7.26621121,3.22,16.6,209.8,71.27,2019-03-22T17:21:43.199Z,LTE,FALSE
234,30,11881,7534336,340,19,-121,,55.07352312,-7.26657148,3.22,16.14,206.8,70.94,2019-03-22T17:21:46.215Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.07352312,-7.26657148,3.22,16.14,206.8,70.94,2019-03-22T17:21:46.223Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.07301496,-7.26697021,3.22,15.12,202.2,73.05,2019-03-22T17:21:50.185Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.07263134,-7.26721947,3.22,14.76,200.8,72.2,2019-03-22T17:21:53.237Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.07224597,-7.26745996,3.22,15.11,202.3,71.62,2019-03-22T17:21:56.230Z,LTE,FALSE
234,30,11882,4021504,260,31,-109,,55.07224597,-7.26745996,3.22,15.11,202.3,71.62,2019-03-22T17:21:56.251Z,LTE,FALSE
234,30,11882,4021504,260,31,-109,,55.07173645,-7.26780759,3.22,15.4,201.6,71.91,2019-03-22T17:22:00.192Z,LTE,FALSE
234,30,11882,4021504,260,23,-117,,55.07008273,-7.26852305,17.15,14.37,187.9,57.47,2019-03-22T17:22:13.981Z,LTE,FALSE
234,30,11882,4021504,260,23,-117,,55.06936989,-7.2687057,4.29,12.82,187.2,63.16,2019-03-22T17:22:19.171Z,LTE,FALSE
234,30,11882,4021504,260,21,-119,,55.06883825,-7.26874059,3.22,4.01,133.6,64.45,2019-03-22T17:22:28.169Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.06882177,-7.26868299,3.22,3.99,119.5,65.43,2019-03-22T17:22:41.621Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.06882177,-7.26868299,3.22,3.99,119.5,65.43,2019-03-22T17:24:37.967Z,LTE,FALSE
234,30,11881,7534336,340,35,-105,,55.06775434,-7.26349915,31.09,0.43,107.3,79.13,2019-03-22T17:25:59.160Z,LTE,FALSE
234,30,11881,7534336,340,40,-100,,55.0671349,-7.26278429,13.94,0.39,152.8,60.22,2019-03-22T17:26:33.193Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.0671349,-7.26278429,13.94,0.39,152.8,60.22,2019-03-22T17:26:34.283Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.06636713,-7.26189744,6.43,1.82,149.4,47,2019-03-22T17:28:49.188Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.06623129,-7.26172673,11.79,1.25,141.7,50.25,2019-03-22T17:29:05.574Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.06626199,-7.26174224,10.72,1.21,327.6,67.54,2019-03-22T17:29:41.836Z,LTE,FALSE
234,30,11881,7534336,340,28,-112,,55.0666786,-7.26203028,8.58,0.27,53.4,74.39,2019-03-22T17:29:44.198Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.0666786,-7.26203028,8.58,0.27,53.4,74.39,2019-03-22T17:29:51.807Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.06724818,-7.26323095,3.22,0.88,321.3,58.42,2019-03-22T17:31:32.161Z,LTE,FALSE
234,30,11882,4021504,260,27,-113,,55.06791697,-7.26440357,8.58,1.19,293.8,46.71,2019-03-22T17:32:41.151Z,LTE,FALSE
234,30,11882,4021504,260,26,-114,,55.06904118,-7.26734414,27.87,1.19,264,103.49,2019-03-22T17:35:10.153Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.07205018,-7.26750466,16.08,1.39,14.3,70.42,2019-03-22T17:40:04.213Z,LTE,FALSE
234,30,11881,7534336,340,23,-117,,55.07205018,-7.26750466,16.08,1.39,14.3,70.42,2019-03-22T17:47:18.523Z,LTE,FALSE
234,30,11881,7534336,340,23,-117,,55.07728881,-7.2629012,5.36,0.96,155.9,99.87,2019-03-22T17:47:21.195Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.07728881,-7.2629012,5.36,0.96,155.9,99.87,2019-03-22T17:47:28.577Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.07765574,-7.26250594,15.01,0,0,56.76,2019-03-22T17:48:36.187Z,LTE,FALSE
234,30,11882,4021504,260,40,-100,,55.07765574,-7.26250594,15.01,0,0,56.76,2019-03-22T17:48:39.465Z,LTE,FALSE
234,30,11882,4021504,260,29,-111,,55.07349576,-7.26649438,11.79,2.29,225.4,105.61,2019-03-22T17:55:00.183Z,LTE,FALSE
272,1,3020,1390520,97,4,-105,,55.07332654,-7.2666575,5.36,1.16,184.9,73.21,2019-03-22T18:01:01.031Z,UMTS,FALSE
272,1,3020,1390520,97,13,-87,,55.06886449,-7.26842107,10.72,1.07,100.7,72.26,2019-03-22T18:06:15.330Z,UMTS,FALSE
272,1,3020,1390520,97,18,-77,,55.06876688,-7.2676371,19.3,1.26,117.4,65.31,2019-03-22T18:06:54.175Z,UMTS,FALSE
272,1,3020,1390520,97,18,-77,,55.06868894,-7.266711,12.86,1.53,123.2,64.52,2019-03-22T18:07:29.170Z,UMTS,FALSE
272,1,3020,1390520,97,16,-81,,55.06843757,-7.26612204,4.29,1.75,126.7,62.33,2019-03-22T18:08:00.169Z,UMTS,FALSE
234,30,11882,8007168,239,57,-83,,54.92462311,-7.41036786,7.5,23.77,229,76.1,2019-03-24T05:17:55.615Z,LTE,FALSE
234,30,11882,8007168,239,57,-83,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T05:17:58.562Z,LTE,FALSE
234,30,11881,6678274,294,36,-104,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T05:28:01.041Z,LTE,FALSE
234,30,11882,6963968,395,52,-88,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T05:39:43.204Z,LTE,FALSE
234,30,11881,7960322,349,40,-100,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T05:42:19.907Z,LTE,FALSE
234,30,11881,7958273,193,24,-116,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T05:54:17.532Z,LTE,FALSE
234,30,11881,4044800,184,20,-120,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:02:14.524Z,LTE,FALSE
234,30,11881,4044801,183,36,-104,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:05:29.636Z,LTE,FALSE
234,15,973,37730,,9,-95,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:07:09.572Z,GSM,FALSE
234,15,973,25812,,10,-93,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:07:09.572Z,GSM,TRUE
234,15,34832,130622750,60,47,-93,7,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:08:05.935Z,LTE,FALSE
234,15,34832,129774878,134,33,-107,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:14:28.082Z,LTE,FALSE
234,30,11881,6823937,314,16,-124,52,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:16:19.302Z,LTE,FALSE
234,30,1188,14367306,245,4,-105,,54.92406722,-7.41133905,9.65,23.82,230.9,109.35,2019-03-24T06:17:53.978Z,UMTS,FALSE
234,30,1188,14367306,245,4,-105,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:17:59.090Z,UMTS,FALSE
234,30,11881,7956226,360,20,-120,43,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:18:18.123Z,LTE,FALSE
272,5,6603,111878,97,42,-98,1,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:20:07.431Z,LTE,FALSE
272,1,3020,1402483,128,15,-83,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:21:14.597Z,UMTS,FALSE
272,1,42000,66731010,55,39,-101,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:23:54.569Z,LTE,FALSE
272,1,3020,1402513,341,15,-83,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:30:33.792Z,UMTS,FALSE
234,10,21886,24366,,6,-101,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:34:35.514Z,GSM,FALSE
272,1,32,26141,,11,-91,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:36:30.917Z,GSM,FALSE
272,1,32,26143,,15,-83,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:36:30.917Z,GSM,TRUE
272,1,32,26101,,7,-99,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:36:30.917Z,GSM,TRUE
272,1,3020,1402458,187,8,-97,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:40:07.671Z,UMTS,FALSE
272,1,42000,66672131,278,47,-93,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:41:38.995Z,LTE,FALSE
272,1,3020,1402493,315,6,-101,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:46:22.054Z,UMTS,FALSE
272,1,3020,1402436,115,8,-97,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:47:52.912Z,UMTS,FALSE
272,1,42000,66626050,466,32,-108,,54.36216575,-6.96750878,3.22,26.04,196.8,113.57,2019-03-24T06:51:30.783Z,LTE,FALSE
272,1,42000,66626050,466,38,-102,,54.065122,-6.70148473,10.72,0,0,180.69,2019-03-24T07:00:02.748Z,LTE,FALSE
